MSG:1005,0,1,"MakeMKV v1.18.2 win(x64-release) started","%1 started","MakeMKV v1.18.2 win(x64-release)"
MSG:1004,131072,1,"Debug logging enabled, log will be saved as ***","Debug logging enabled, log will be saved as %1","***"
DRV:0,2,999,12,"***","UNCOMMON_VALOR","***"
MSG:3307,0,2,"File 00302.mpls was added as title #8","File %1 was added as title #%2","00302.mpls","8"
MSG:3307,16777216,2,"File 00307.mpls was added as title #9","File %1 was added as title #%2","00307.mpls","9"
MSG:3307,0,2,"File 00301.mpls was added as title #10","File %1 was added as title #%2","00301.mpls","10"
MSG:3307,16777216,2,"File 00306.mpls was added as title #11","File %1 was added as title #%2","00306.mpls","11"
MSG:3307,0,2,"File 00304.mpls was added as title #12","File %1 was added as title #%2","00304.mpls","12"
MSG:3307,0,2,"File 00309.mpls was added as title #13","File %1 was added as title #%2","00309.mpls","13"
MSG:3307,16777216,2,"File 00100.mpls was added as title #14","File %1 was added as title #%2","00100.mpls","14"
MSG:3307,0,2,"File 00102.mpls was added as title #15","File %1 was added as title #%2","00102.mpls","15"
MSG:3307,0,2,"File 00103.mpls was added as title #16","File %1 was added as title #%2","00103.mpls","16"
MSG:3307,0,2,"File 00104.mpls was added as title #17","File %1 was added as title #%2","00104.mpls","17"
MSG:3307,0,2,"File 00105.mpls was added as title #18","File %1 was added as title #%2","00105.mpls","18"
MSG:3307,16777216,2,"File 00106.mpls was added as title #19","File %1 was added as title #%2","00106.mpls","19"
MSG:3307,0,2,"File 00107.mpls was added as title #20","File %1 was added as title #%2","00107.mpls","20"
MSG:3307,0,2,"File 00108.mpls was added as title #21","File %1 was added as title #%2","00108.mpls","21"
MSG:3307,0,2,"File 00109.mpls was added as title #22","File %1 was added as title #%2","00109.mpls","22"
MSG:3307,16777216,2,"File 00110.mpls was added as title #23","File %1 was added as title #%2","00110.mpls","23"
MSG:3307,0,2,"File 00111.mpls was added as title #24","File %1 was added as title #%2","00111.mpls","24"
MSG:3307,0,2,"File 00112.mpls was added as title #25","File %1 was added as title #%2","00112.mpls","25"
MSG:3307,0,2,"File 00113.mpls was added as title #26","File %1 was added as title #%2","00113.mpls","26"
MSG:3307,0,2,"File 00114.mpls was added as title #27","File %1 was added as title #%2","00114.mpls","27"
MSG:3307,16777216,2,"File 00115.mpls was added as title #28","File %1 was added as title #%2","00115.mpls","28"
MSG:3307,0,2,"File 00116.mpls was added as title #29","File %1 was added as title #%2","00116.mpls","29"
MSG:3307,16777216,2,"File 00117.mpls was added as title #30","File %1 was added as title #%2","00117.mpls","30"
MSG:3307,0,2,"File 00118.mpls was added as title #31","File %1 was added as title #%2","00118.mpls","31"
MSG:3307,0,2,"File 00119.mpls was added as title #32","File %1 was added as title #%2","00119.mpls","32"
MSG:3307,16777216,2,"File 00120.mpls was added as title #33","File %1 was added as title #%2","00120.mpls","33"
MSG:3307,0,2,"File 00121.mpls was added as title #34","File %1 was added as title #%2","00121.mpls","34"
MSG:3307,0,2,"File 00122.mpls was added as title #35","File %1 was added as title #%2","00122.mpls","35"
MSG:3307,0,2,"File 00123.mpls was added as title #36","File %1 was added as title #%2","00123.mpls","36"
MSG:3307,0,2,"File 00124.mpls was added as title #37","File %1 was added as title #%2","00124.mpls","37"
MSG:3307,16777216,2,"File 00125.mpls was added as title #38","File %1 was added as title #%2","00125.mpls","38"
MSG:3307,0,2,"File 00126.mpls was added as title #39","File %1 was added as title #%2","00126.mpls","39"
MSG:3307,16777216,2,"File 00127.mpls was added as title #40","File %1 was added as title #%2","00127.mpls","40"
MSG:3307,0,2,"File 00128.mpls was added as title #41","File %1 was added as title #%2","00128.mpls","41"
MSG:3307,0,2,"File 00129.mpls was added as title #42","File %1 was added as title #%2","00129.mpls","42"
MSG:3307,0,2,"File 00130.mpls was added as title #43","File %1 was added as title #%2","00130.mpls","43"
MSG:3307,0,2,"File 00131.mpls was added as title #44","File %1 was added as title #%2","00131.mpls","44"
MSG:3307,16777216,2,"File 00132.mpls was added as title #45","File %1 was added as title #%2","00132.mpls","45"
MSG:3307,0,2,"File 00133.mpls was added as title #46","File %1 was added as title #%2","00133.mpls","46"
MSG:3307,0,2,"File 00134.mpls was added as title #47","File %1 was added as title #%2","00134.mpls","47"
MSG:3307,0,2,"File 00135.mpls was added as title #48","File %1 was added as title #%2","00135.mpls","48"
MSG:3307,0,2,"File 00136.mpls was added as title #49","File %1 was added as title #%2","00136.mpls","49"
MSG:3307,0,2,"File 00137.mpls was added as title #50","File %1 was added as title #%2","00137.mpls","50"
MSG:3307,0,2,"File 00138.mpls was added as title #51","File %1 was added as title #%2","00138.mpls","51"
MSG:3307,16777216,2,"File 00139.mpls was added as title #52","File %1 was added as title #%2","00139.mpls","52"
MSG:3307,0,2,"File 00140.mpls was added as title #53","File %1 was added as title #%2","00140.mpls","53"
MSG:3307,0,2,"File 00141.mpls was added as title #54","File %1 was added as title #%2","00141.mpls","54"
MSG:3307,0,2,"File 00144.mpls was added as title #55","File %1 was added as title #%2","00144.mpls","55"
MSG:3307,0,2,"File 00000.mpls was added as title #56","File %1 was added as title #%2","00000.mpls","56"
MSG:3307,16777216,2,"File 00303.mpls was added as title #57","File %1 was added as title #%2","00303.mpls","57"
MSG:3307,0,2,"File 00305.mpls was added as title #58","File %1 was added as title #%2","00305.mpls","58"
MSG:3307,16777216,2,"File 00308.mpls was added as title #59","File %1 was added as title #%2","00308.mpls","59"
MSG:3307,0,2,"File 00300.mpls was added as title #60","File %1 was added as title #%2","00300.mpls","60"
MSG:3307,0,2,"File 00330.mpls was added as title #61","File %1 was added as title #%2","00330.mpls","61"
MSG:3307,0,2,"File 00418.mpls was added as title #62","File %1 was added as title #%2","00418.mpls","62"
MSG:3307,0,2,"File 00419.mpls was added as title #63","File %1 was added as title #%2","00419.mpls","63"
MSG:3307,0,2,"File 00420.mpls was added as title #64","File %1 was added as title #%2","00420.mpls","64"
MSG:3307,0,2,"File 00421.mpls was added as title #65","File %1 was added as title #%2","00421.mpls","65"
MSG:3307,0,2,"File 00422.mpls was added as title #66","File %1 was added as title #%2","00422.mpls","66"
MSG:3307,0,2,"File 00423.mpls was added as title #67","File %1 was added as title #%2","00423.mpls","67"
MSG:3307,0,2,"File 00424.mpls was added as title #68","File %1 was added as title #%2","00424.mpls","68"
MSG:3307,0,2,"File 00151.mpls was added as title #69","File %1 was added as title #%2","00151.mpls","69"
MSG:3307,0,2,"File 00150.mpls was added as title #70","File %1 was added as title #%2","00150.mpls","70"
MSG:3307,0,2,"File 00097.mpls was added as title #71","File %1 was added as title #%2","00097.mpls","71"
MSG:3307,0,2,"File 00160.mpls was added as title #72","File %1 was added as title #%2","00160.mpls","72"
MSG:3307,0,2,"File 01000.mpls was added as title #73","File %1 was added as title #%2","01000.mpls","73"
MSG:3307,0,2,"File 01001.mpls was added as title #74","File %1 was added as title #%2","01001.mpls","74"
MSG:3307,16777216,2,"File 00015.mpls was added as title #75","File %1 was added as title #%2","00015.mpls","75"
MSG:3307,16777216,2,"File 01052.mpls was added as title #76","File %1 was added as title #%2","01052.mpls","76"
MSG:3309,16777216,2,"Title 00003.mpls is equal to title 01051.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00003.mpls","01051.mpls"
MSG:3309,16777216,2,"Title 00101.mpls is equal to title 00302.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00101.mpls","00302.mpls"
MSG:3309,16777216,2,"Title 00101.mpls(1) is equal to title 00307.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00101.mpls(1)","00307.mpls"
MSG:3309,16777216,2,"Title 00142.mpls is equal to title 00301.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00142.mpls","00301.mpls"
MSG:3309,16777216,2,"Title 00142.mpls(1) is equal to title 00306.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00142.mpls(1)","00306.mpls"
MSG:3309,16777216,2,"Title 00143.mpls is equal to title 00304.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00143.mpls","00304.mpls"
MSG:3309,16777216,2,"Title 00143.mpls(1) is equal to title 00309.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00143.mpls(1)","00309.mpls"
MSG:3309,16777216,2,"Title 00200.mpls is equal to title 00100.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00200.mpls","00100.mpls"
MSG:3309,16777216,2,"Title 00201.mpls is equal to title 00302.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00201.mpls","00302.mpls"
MSG:3309,16777216,2,"Title 00202.mpls is equal to title 00102.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00202.mpls","00102.mpls"
MSG:3309,16777216,2,"Title 00203.mpls is equal to title 00103.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00203.mpls","00103.mpls"
MSG:3309,16777216,2,"Title 00204.mpls is equal to title 00104.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00204.mpls","00104.mpls"
MSG:3309,16777216,2,"Title 00205.mpls is equal to title 00105.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00205.mpls","00105.mpls"
MSG:3309,16777216,2,"Title 00206.mpls is equal to title 00106.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00206.mpls","00106.mpls"
MSG:3309,16777216,2,"Title 00207.mpls is equal to title 00107.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00207.mpls","00107.mpls"
MSG:3309,16777216,2,"Title 00208.mpls is equal to title 00108.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00208.mpls","00108.mpls"
MSG:3309,16777216,2,"Title 00209.mpls is equal to title 00109.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00209.mpls","00109.mpls"
MSG:3309,16777216,2,"Title 00210.mpls is equal to title 00110.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00210.mpls","00110.mpls"
MSG:3309,16777216,2,"Title 00211.mpls is equal to title 00111.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00211.mpls","00111.mpls"
MSG:3309,16777216,2,"Title 00212.mpls is equal to title 00112.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00212.mpls","00112.mpls"
MSG:3309,16777216,2,"Title 00213.mpls is equal to title 00113.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00213.mpls","00113.mpls"
MSG:3309,16777216,2,"Title 00214.mpls is equal to title 00114.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00214.mpls","00114.mpls"
MSG:3309,16777216,2,"Title 00215.mpls is equal to title 00115.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00215.mpls","00115.mpls"
MSG:3309,16777216,2,"Title 00216.mpls is equal to title 00116.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00216.mpls","00116.mpls"
MSG:3309,16777216,2,"Title 00217.mpls is equal to title 00117.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00217.mpls","00117.mpls"
MSG:3309,16777216,2,"Title 00218.mpls is equal to title 00118.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00218.mpls","00118.mpls"
MSG:3309,16777216,2,"Title 00219.mpls is equal to title 00119.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00219.mpls","00119.mpls"
MSG:3309,16777216,2,"Title 00220.mpls is equal to title 00120.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00220.mpls","00120.mpls"
MSG:3309,16777216,2,"Title 00221.mpls is equal to title 00121.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00221.mpls","00121.mpls"
MSG:3309,16777216,2,"Title 00222.mpls is equal to title 00122.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00222.mpls","00122.mpls"
MSG:3309,16777216,2,"Title 00223.mpls is equal to title 00123.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00223.mpls","00123.mpls"
MSG:3309,16777216,2,"Title 00224.mpls is equal to title 00124.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00224.mpls","00124.mpls"
MSG:3309,16777216,2,"Title 00225.mpls is equal to title 00125.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00225.mpls","00125.mpls"
MSG:3309,16777216,2,"Title 00226.mpls is equal to title 00126.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00226.mpls","00126.mpls"
MSG:3309,16777216,2,"Title 00227.mpls is equal to title 00127.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00227.mpls","00127.mpls"
MSG:3309,16777216,2,"Title 00228.mpls is equal to title 00128.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00228.mpls","00128.mpls"
MSG:3309,16777216,2,"Title 00229.mpls is equal to title 00129.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00229.mpls","00129.mpls"
MSG:3309,16777216,2,"Title 00230.mpls is equal to title 00130.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00230.mpls","00130.mpls"
MSG:3309,16777216,2,"Title 00231.mpls is equal to title 00131.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00231.mpls","00131.mpls"
MSG:3309,16777216,2,"Title 00232.mpls is equal to title 00132.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00232.mpls","00132.mpls"
MSG:3309,16777216,2,"Title 00233.mpls is equal to title 00133.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00233.mpls","00133.mpls"
MSG:3309,16777216,2,"Title 00234.mpls is equal to title 00134.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00234.mpls","00134.mpls"
MSG:3309,16777216,2,"Title 00235.mpls is equal to title 00135.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00235.mpls","00135.mpls"
MSG:3309,16777216,2,"Title 00236.mpls is equal to title 00136.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00236.mpls","00136.mpls"
MSG:3309,16777216,2,"Title 00237.mpls is equal to title 00137.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00237.mpls","00137.mpls"
MSG:3309,16777216,2,"Title 00238.mpls is equal to title 00138.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00238.mpls","00138.mpls"
MSG:3309,16777216,2,"Title 00239.mpls is equal to title 00139.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00239.mpls","00139.mpls"
MSG:3309,16777216,2,"Title 00240.mpls is equal to title 00140.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00240.mpls","00140.mpls"
MSG:3309,16777216,2,"Title 00241.mpls is equal to title 00141.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00241.mpls","00141.mpls"
MSG:3309,16777216,2,"Title 00242.mpls is equal to title 00301.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00242.mpls","00301.mpls"
MSG:3309,16777216,2,"Title 00243.mpls is equal to title 00304.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00243.mpls","00304.mpls"
MSG:3309,16777216,2,"Title 00244.mpls is equal to title 00144.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00244.mpls","00144.mpls"
MSG:3309,16777216,2,"Title 00700.mpls is equal to title 00000.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00700.mpls","00000.mpls"
MSG:3309,16777216,2,"Title 00700.mpls(1) is equal to title 00137.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00700.mpls(1)","00137.mpls"
MSG:3309,16777216,2,"Title 00089.mpls is equal to title 00070.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00089.mpls","00070.mpls"
MSG:3309,0,2,"Title 00089.mpls(1) is equal to title 00000.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00089.mpls(1)","00000.mpls"
MSG:5011,0,0,"Operation successfully completed","Operation successfully completed"
TCOUNT:77
CINFO:1,6209,"Blu-ray disc"
CINFO:2,0,"Uncommon Valor"
CINFO:28,0,"eng"
CINFO:29,0,"English"
CINFO:30,0,"Uncommon Valor"
CINFO:31,6119,"<b>Source information</b><br>"
CINFO:32,0,"UNCOMMON_VALOR"
CINFO:33,0,"0"
CINFO:49,0,"BD-134855_Uncommon_Valor_WW"
TINFO:0,2,0,"Uncommon Valor"
TINFO:0,8,0,"1"
TINFO:0,9,0,"0:00:10"
TINFO:0,10,0,"19.4 MB"
TINFO:0,11,0,"20355072"
TINFO:0,16,0,"01051.mpls"
TINFO:0,25,0,"1"
TINFO:0,26,0,"585"
TINFO:0,27,0,"Uncommon Valor.mkv"
TINFO:0,28,0,"eng"
TINFO:0,29,0,"English"
TINFO:0,30,0,"Uncommon Valor - 1 chapter(s) , 19.4 MB (SEG_TMPL Main Menu)"
TINFO:0,31,6120,"<b>Title information</b><br>"
TINFO:0,33,0,"0"
TINFO:0,49,0,"SEG_TMPL Main Menu"
SINFO:0,0,1,6201,"Video"
SINFO:0,0,5,0,"V_MPEG4/ISO/AVC"
SINFO:0,0,6,0,"Mpeg4"
SINFO:0,0,7,0,"Mpeg4 AVC High@L4.1"
SINFO:0,0,19,0,"1920x1080"
SINFO:0,0,20,0,"16:9"
SINFO:0,0,21,0,"23.976 (24000/1001)"
SINFO:0,0,22,0,"0"
SINFO:0,0,28,0,"eng"
SINFO:0,0,29,0,"English"
SINFO:0,0,30,0,"Mpeg4 AVC High@L4.1"
SINFO:0,0,31,6121,"<b>Track information</b><br>"
SINFO:0,0,33,0,"0"
SINFO:0,0,38,0,""
SINFO:0,0,42,5088,"( Lossless conversion )"
TINFO:1,2,0,"Uncommon Valor"
TINFO:1,8,0,"18"
TINFO:1,9,0,"1:44:48"
TINFO:1,10,0,"21.7 GB"
TINFO:1,11,0,"23303055360"
TINFO:1,16,0,"00001.mpls"
TINFO:1,25,0,"1"
TINFO:1,26,0,"351"
TINFO:1,27,0,"Uncommon Valor.mkv"
TINFO:1,28,0,"eng"
TINFO:1,29,0,"English"
TINFO:1,30,0,"Uncommon Valor - 18 chapter(s) , 21.7 GB (FPL_MainFeature)"
TINFO:1,31,6120,"<b>Title information</b><br>"
TINFO:1,33,0,"0"
TINFO:1,49,0,"FPL_MainFeature"
SINFO:1,0,1,6201,"Video"
SINFO:1,0,5,0,"V_MPEG4/ISO/AVC"
SINFO:1,0,6,0,"Mpeg4"
SINFO:1,0,7,0,"Mpeg4 AVC High@L4.1"
SINFO:1,0,19,0,"1920x1080"
SINFO:1,0,20,0,"16:9"
SINFO:1,0,21,0,"23.976 (24000/1001)"
SINFO:1,0,22,0,"0"
SINFO:1,0,28,0,"eng"
SINFO:1,0,29,0,"English"
SINFO:1,0,30,0,"Mpeg4 AVC High@L4.1"
SINFO:1,0,31,6121,"<b>Track information</b><br>"
SINFO:1,0,33,0,"0"
SINFO:1,0,38,0,""
SINFO:1,0,42,5088,"( Lossless conversion )"
SINFO:1,1,1,6202,"Audio"
SINFO:1,1,2,0,"Surround 5.1"
SINFO:1,1,3,0,"eng"
SINFO:1,1,4,0,"English"
SINFO:1,1,5,0,"A_DTS"
SINFO:1,1,6,0,"DTS-HD MA"
SINFO:1,1,7,0,"DTS-HD Master Audio"
SINFO:1,1,14,0,"6"
SINFO:1,1,17,0,"48000"
SINFO:1,1,18,0,"24"
SINFO:1,1,22,0,"1024"
SINFO:1,1,28,0,"eng"
SINFO:1,1,29,0,"English"
SINFO:1,1,30,0,"DTS-HD MA Surround 5.1 English"
SINFO:1,1,31,6121,"<b>Track information</b><br>"
SINFO:1,1,33,0,"90"
SINFO:1,1,38,0,"d"
SINFO:1,1,39,0,"Default"
SINFO:1,1,40,0,"5.1(side)"
SINFO:1,1,42,5088,"( Lossless conversion )"
SINFO:1,2,1,6202,"Audio"
SINFO:1,2,2,0,"Surround 5.1"
SINFO:1,2,3,0,"eng"
SINFO:1,2,4,0,"English"
SINFO:1,2,5,0,"A_DTS"
SINFO:1,2,6,0,"DTS"
SINFO:1,2,7,0,"DTS"
SINFO:1,2,13,0,"1.5 Mb/s"
SINFO:1,2,14,0,"6"
SINFO:1,2,17,0,"48000"
SINFO:1,2,22,0,"2304"
SINFO:1,2,28,0,"eng"
SINFO:1,2,29,0,"English"
SINFO:1,2,30,0,"DTS Surround 5.1 English"
SINFO:1,2,31,6121,"<b>Track information</b><br>"
SINFO:1,2,33,0,"90"
SINFO:1,2,38,0,""
SINFO:1,2,40,0,"5.1(side)"
SINFO:1,2,42,5088,"( Lossless conversion )"
SINFO:1,3,1,6202,"Audio"
SINFO:1,3,2,5091,"Stereo"
SINFO:1,3,3,0,"deu"
SINFO:1,3,4,0,"German"
SINFO:1,3,5,0,"A_AC3"
SINFO:1,3,6,0,"DD"
SINFO:1,3,7,0,"Dolby Digital"
SINFO:1,3,13,0,"224 Kb/s"
SINFO:1,3,14,0,"2"
SINFO:1,3,17,0,"48000"
SINFO:1,3,22,0,"0"
SINFO:1,3,28,0,"eng"
SINFO:1,3,29,0,"English"
SINFO:1,3,30,0,"DD Stereo German"
SINFO:1,3,31,6121,"<b>Track information</b><br>"
SINFO:1,3,33,0,"100"
SINFO:1,3,38,0,""
SINFO:1,3,40,0,"stereo"
SINFO:1,3,42,5088,"( Lossless conversion )"
SINFO:1,4,1,6202,"Audio"
SINFO:1,4,2,5091,"Stereo"
SINFO:1,4,3,0,"fra"
SINFO:1,4,4,0,"French"
SINFO:1,4,5,0,"A_AC3"
SINFO:1,4,6,0,"DD"
SINFO:1,4,7,0,"Dolby Digital"
SINFO:1,4,13,0,"224 Kb/s"
SINFO:1,4,14,0,"2"
SINFO:1,4,17,0,"48000"
SINFO:1,4,22,0,"0"
SINFO:1,4,28,0,"eng"
SINFO:1,4,29,0,"English"
SINFO:1,4,30,0,"DD Stereo French"
SINFO:1,4,31,6121,"<b>Track information</b><br>"
SINFO:1,4,33,0,"100"
SINFO:1,4,38,0,""
SINFO:1,4,40,0,"stereo"
SINFO:1,4,42,5088,"( Lossless conversion )"
SINFO:1,5,1,6203,"Subtitles"
SINFO:1,5,3,0,"eng"
SINFO:1,5,4,0,"English"
SINFO:1,5,5,0,"S_HDMV/PGS"
SINFO:1,5,6,0,"PGS"
SINFO:1,5,7,0,"HDMV PGS Subtitles"
SINFO:1,5,22,0,"0"
SINFO:1,5,28,0,"eng"
SINFO:1,5,29,0,"English"
SINFO:1,5,30,0,"PGS English"
SINFO:1,5,31,6121,"<b>Track information</b><br>"
SINFO:1,5,33,0,"90"
SINFO:1,5,38,0,""
SINFO:1,5,42,5088,"( Lossless conversion )"
SINFO:1,6,1,6203,"Subtitles"
SINFO:1,6,3,0,"eng"
SINFO:1,6,4,0,"English"
SINFO:1,6,5,0,"S_HDMV/PGS"
SINFO:1,6,6,0,"PGS"
SINFO:1,6,7,0,"HDMV PGS Subtitles"
SINFO:1,6,22,0,"6144"
SINFO:1,6,28,0,"eng"
SINFO:1,6,29,0,"English"
SINFO:1,6,30,0,"PGS English  (forced only)"
SINFO:1,6,31,6121,"<b>Track information</b><br>"
SINFO:1,6,33,0,"90"
SINFO:1,6,38,0,"d"
SINFO:1,6,39,0,"Default"
SINFO:1,6,42,5088,"( Lossless conversion )"
SINFO:1,7,1,6203,"Subtitles"
SINFO:1,7,3,0,"eng"
SINFO:1,7,4,0,"English"
SINFO:1,7,5,0,"S_HDMV/PGS"
SINFO:1,7,6,0,"PGS"
SINFO:1,7,7,0,"HDMV PGS Subtitles"
SINFO:1,7,22,0,"0"
SINFO:1,7,28,0,"eng"
SINFO:1,7,29,0,"English"
SINFO:1,7,30,0,"PGS English"
SINFO:1,7,31,6121,"<b>Track information</b><br>"
SINFO:1,7,33,0,"90"
SINFO:1,7,38,0,""
SINFO:1,7,42,5088,"( Lossless conversion )"
SINFO:1,8,1,6203,"Subtitles"
SINFO:1,8,3,0,"eng"
SINFO:1,8,4,0,"English"
SINFO:1,8,5,0,"S_HDMV/PGS"
SINFO:1,8,6,0,"PGS"
SINFO:1,8,7,0,"HDMV PGS Subtitles"
SINFO:1,8,22,0,"6144"
SINFO:1,8,28,0,"eng"
SINFO:1,8,29,0,"English"
SINFO:1,8,30,0,"PGS English  (forced only)"
SINFO:1,8,31,6121,"<b>Track information</b><br>"
SINFO:1,8,33,0,"90"
SINFO:1,8,38,0,""
SINFO:1,8,42,5088,"( Lossless conversion )"
SINFO:1,9,1,6203,"Subtitles"
SINFO:1,9,3,0,"deu"
SINFO:1,9,4,0,"German"
SINFO:1,9,5,0,"S_HDMV/PGS"
SINFO:1,9,6,0,"PGS"
SINFO:1,9,7,0,"HDMV PGS Subtitles"
SINFO:1,9,22,0,"0"
SINFO:1,9,28,0,"eng"
SINFO:1,9,29,0,"English"
SINFO:1,9,30,0,"PGS German"
SINFO:1,9,31,6121,"<b>Track information</b><br>"
SINFO:1,9,33,0,"100"
SINFO:1,9,38,0,""
SINFO:1,9,42,5088,"( Lossless conversion )"
SINFO:1,10,1,6203,"Subtitles"
SINFO:1,10,3,0,"deu"
SINFO:1,10,4,0,"German"
SINFO:1,10,5,0,"S_HDMV/PGS"
SINFO:1,10,6,0,"PGS"
SINFO:1,10,7,0,"HDMV PGS Subtitles"
SINFO:1,10,22,0,"6144"
SINFO:1,10,28,0,"eng"
SINFO:1,10,29,0,"English"
SINFO:1,10,30,0,"PGS German  (forced only)"
SINFO:1,10,31,6121,"<b>Track information</b><br>"
SINFO:1,10,33,0,"100"
SINFO:1,10,38,0,""
SINFO:1,10,42,5088,"( Lossless conversion )"
SINFO:1,11,1,6203,"Subtitles"
SINFO:1,11,3,0,"fra"
SINFO:1,11,4,0,"French"
SINFO:1,11,5,0,"S_HDMV/PGS"
SINFO:1,11,6,0,"PGS"
SINFO:1,11,7,0,"HDMV PGS Subtitles"
SINFO:1,11,22,0,"0"
SINFO:1,11,28,0,"eng"
SINFO:1,11,29,0,"English"
SINFO:1,11,30,0,"PGS French"
SINFO:1,11,31,6121,"<b>Track information</b><br>"
SINFO:1,11,33,0,"100"
SINFO:1,11,38,0,""
SINFO:1,11,42,5088,"( Lossless conversion )"
