MSG:1005,0,1,"MakeMKV v1.15.3 win(x86-release) started","%1 started","MakeMKV v1.15.3 win(x86-release)"
DRV:0,0,999,0,"BD-RE ASUS BW-16D1HT 3.10","","G:"
DRV:1,2,999,12,"BD-ROM HL-DT-ST BDDVDRW UH12NS30 1.03","COUNTRY MUSIC DISC 5","E:"
DRV:2,256,999,0,"","",""
DRV:3,256,999,0,"","",""
DRV:4,256,999,0,"","",""
DRV:5,256,999,0,"","",""
DRV:6,256,999,0,"","",""
DRV:7,256,999,0,"","",""
DRV:8,256,999,0,"","",""
DRV:9,256,999,0,"","",""
DRV:10,256,999,0,"","",""
DRV:11,256,999,0,"","",""
DRV:12,256,999,0,"","",""
DRV:13,256,999,0,"","",""
DRV:14,256,999,0,"","",""
DRV:15,256,999,0,"","",""
MSG:1011,0,1,"Using LibreDrive mode (v06.2 id=765540796806)","%1","Using LibreDrive mode (v06.2 id=765540796806)"
MSG:3007,0,0,"Using direct disc access mode","Using direct disc access mode"
MSG:5085,0,0,"Loaded content hash table, will verify integrity of M2TS files.","Loaded content hash table, will verify integrity of M2TS files."
MSG:3307,0,2,"File 00005.mpls was added as title #0","File %1 was added as title #%2","00005.mpls","0"
MSG:3307,16777216,2,"File 00008.mpls was added as title #1","File %1 was added as title #%2","00008.mpls","1"
MSG:3307,16777216,2,"File 00015.mpls was added as title #2","File %1 was added as title #%2","00015.mpls","2"
MSG:3307,16777216,2,"File 00016.mpls was added as title #3","File %1 was added as title #%2","00016.mpls","3"
MSG:3307,16777216,2,"File 00020.mpls was added as title #4","File %1 was added as title #%2","00020.mpls","4"
MSG:3307,16777216,2,"File 00022.mpls was added as title #5","File %1 was added as title #%2","00022.mpls","5"
MSG:3307,16777216,2,"File 00023.mpls was added as title #6","File %1 was added as title #%2","00023.mpls","6"
MSG:3307,16777216,2,"File 00028.mpls was added as title #7","File %1 was added as title #%2","00028.mpls","7"
MSG:3307,16777216,2,"File 00030.mpls was added as title #8","File %1 was added as title #%2","00030.mpls","8"
MSG:3307,16777216,2,"File 00031.mpls was added as title #9","File %1 was added as title #%2","00031.mpls","9"
MSG:3307,16777216,2,"File 00033.mpls was added as title #10","File %1 was added as title #%2","00033.mpls","10"
MSG:3307,16777216,2,"File 00035.mpls was added as title #11","File %1 was added as title #%2","00035.mpls","11"
MSG:3307,16777216,2,"File 00037.mpls was added as title #12","File %1 was added as title #%2","00037.mpls","12"
MSG:3307,16777216,2,"File 00040.mpls was added as title #13","File %1 was added as title #%2","00040.mpls","13"
MSG:3307,16777216,2,"File 00044.mpls was added as title #14","File %1 was added as title #%2","00044.mpls","14"
MSG:3307,16777216,2,"File 00046.mpls was added as title #15","File %1 was added as title #%2","00046.mpls","15"
MSG:3307,16777216,2,"File 00047.mpls was added as title #16","File %1 was added as title #%2","00047.mpls","16"
MSG:3307,16777216,2,"File 00049.mpls was added as title #17","File %1 was added as title #%2","00049.mpls","17"
MSG:3307,16777216,2,"File 00051.mpls was added as title #18","File %1 was added as title #%2","00051.mpls","18"
MSG:3307,16777216,2,"File 00052.mpls was added as title #19","File %1 was added as title #%2","00052.mpls","19"
MSG:3307,16777216,2,"File 00055.mpls was added as title #20","File %1 was added as title #%2","00055.mpls","20"
MSG:3307,16777216,2,"File 00056.mpls was added as title #21","File %1 was added as title #%2","00056.mpls","21"
MSG:3307,16777216,2,"File 00057.mpls was added as title #22","File %1 was added as title #%2","00057.mpls","22"
MSG:3307,16777216,2,"File 00058.mpls was added as title #23","File %1 was added as title #%2","00058.mpls","23"
MSG:3307,16777216,2,"File 00061.mpls was added as title #24","File %1 was added as title #%2","00061.mpls","24"
MSG:3307,16777216,2,"File 00065.mpls was added as title #25","File %1 was added as title #%2","00065.mpls","25"
MSG:3307,16777216,2,"File 00066.mpls was added as title #26","File %1 was added as title #%2","00066.mpls","26"
MSG:3307,16777216,2,"File 00069.mpls was added as title #27","File %1 was added as title #%2","00069.mpls","27"
MSG:3307,16777216,2,"File 00070.mpls was added as title #28","File %1 was added as title #%2","00070.mpls","28"
MSG:3307,16777216,2,"File 00071.mpls was added as title #29","File %1 was added as title #%2","00071.mpls","29"
MSG:3307,16777216,2,"File 00072.mpls was added as title #30","File %1 was added as title #%2","00072.mpls","30"
MSG:3307,16777216,2,"File 00073.mpls was added as title #31","File %1 was added as title #%2","00073.mpls","31"
MSG:3307,16777216,2,"File 00076.mpls was added as title #32","File %1 was added as title #%2","00076.mpls","32"
MSG:3307,16777216,2,"File 00077.mpls was added as title #33","File %1 was added as title #%2","00077.mpls","33"
MSG:3307,16777216,2,"File 00078.mpls was added as title #34","File %1 was added as title #%2","00078.mpls","34"
MSG:3307,16777216,2,"File 00079.mpls was added as title #35","File %1 was added as title #%2","00079.mpls","35"
MSG:3307,16777216,2,"File 00080.mpls was added as title #36","File %1 was added as title #%2","00080.mpls","36"
MSG:3307,16777216,2,"File 00081.mpls was added as title #37","File %1 was added as title #%2","00081.mpls","37"
MSG:3307,16777216,2,"File 00085.mpls was added as title #38","File %1 was added as title #%2","00085.mpls","38"
MSG:3307,16777216,2,"File 00087.mpls was added as title #39","File %1 was added as title #%2","00087.mpls","39"
MSG:3307,16777216,2,"File 00092.mpls was added as title #40","File %1 was added as title #%2","00092.mpls","40"
MSG:3307,16777216,2,"File 00094.mpls was added as title #41","File %1 was added as title #%2","00094.mpls","41"
MSG:3307,16777216,2,"File 00095.mpls was added as title #42","File %1 was added as title #%2","00095.mpls","42"
MSG:3307,16777216,2,"File 00100.mpls was added as title #43","File %1 was added as title #%2","00100.mpls","43"
MSG:3307,16777216,2,"File 00104.mpls was added as title #44","File %1 was added as title #%2","00104.mpls","44"
MSG:3307,16777216,2,"File 00114.mpls was added as title #45","File %1 was added as title #%2","00114.mpls","45"
MSG:3307,16777216,2,"File 00115.mpls was added as title #46","File %1 was added as title #%2","00115.mpls","46"
MSG:3307,16777216,2,"File 00116.mpls was added as title #47","File %1 was added as title #%2","00116.mpls","47"
MSG:3307,16777216,2,"File 00119.mpls was added as title #48","File %1 was added as title #%2","00119.mpls","48"
MSG:3307,16777216,2,"File 00120.mpls was added as title #49","File %1 was added as title #%2","00120.mpls","49"
MSG:3307,16777216,2,"File 00126.mpls was added as title #50","File %1 was added as title #%2","00126.mpls","50"
MSG:3307,16777216,2,"File 00128.mpls was added as title #51","File %1 was added as title #%2","00128.mpls","51"
MSG:3307,16777216,2,"File 00129.mpls was added as title #52","File %1 was added as title #%2","00129.mpls","52"
MSG:3307,16777216,2,"File 00130.mpls was added as title #53","File %1 was added as title #%2","00130.mpls","53"
MSG:3307,16777216,2,"File 00132.mpls was added as title #54","File %1 was added as title #%2","00132.mpls","54"
MSG:3307,16777216,2,"File 00134.mpls was added as title #55","File %1 was added as title #%2","00134.mpls","55"
MSG:3307,16777216,2,"File 00135.mpls was added as title #56","File %1 was added as title #%2","00135.mpls","56"
MSG:3307,16777216,2,"File 00136.mpls was added as title #57","File %1 was added as title #%2","00136.mpls","57"
MSG:3307,16777216,2,"File 00139.mpls was added as title #58","File %1 was added as title #%2","00139.mpls","58"
MSG:3307,16777216,2,"File 00145.mpls was added as title #59","File %1 was added as title #%2","00145.mpls","59"
