MSG:1005,0,1,"MakeMKV v1.16.4 win(x86-release) started","%1 started","MakeMKV v1.16.4 win(x86-release)"
MSG:1004,131072,1,"Debug logging enabled, log will be saved as ***","Debug logging enabled, log will be saved as %1","***"
DRV:0,2,999,12,"***","***","***"
DRV:1,2,999,0,"***","***","***"
DRV:2,256,999,0,"","",""
DRV:3,256,999,0,"","",""
DRV:4,256,999,0,"","",""
DRV:5,256,999,0,"","",""
DRV:6,256,999,0,"","",""
DRV:7,256,999,0,"","",""
DRV:8,256,999,0,"","",""
DRV:9,256,999,0,"","",""
DRV:10,256,999,0,"","",""
DRV:11,256,999,0,"","",""
DRV:12,256,999,0,"","",""
DRV:13,256,999,0,"","",""
DRV:14,256,999,0,"","",""
DRV:15,256,999,0,"","",""
MSG:1011,0,1,"Using LibreDrive mode (v06.2 id=F046CEB2F3AB)","%1","Using LibreDrive mode (v06.2 id=F046CEB2F3AB)"
MSG:3007,0,0,"Using direct disc access mode","Using direct disc access mode"
MSG:5085,0,0,"Loaded content hash table, will verify integrity of M2TS files.","Loaded content hash table, will verify integrity of M2TS files."
MSG:3307,0,2,"File 00003.mpls was added as title #0","File %1 was added as title #%2","00003.mpls","0"
MSG:3307,0,2,"File 00105.mpls was added as title #1","File %1 was added as title #%2","00105.mpls","1"
MSG:3307,0,2,"File 00222.mpls was added as title #2","File %1 was added as title #%2","00222.mpls","2"
MSG:3307,16777216,2,"File 01077.mpls was added as title #3","File %1 was added as title #%2","01077.mpls","3"
MSG:3307,16777216,2,"File 00006.mpls was added as title #4","File %1 was added as title #%2","00006.mpls","4"
MSG:3309,0,2,"Title 00005.mpls is equal to title 00006.mpls and was skipped","Title %1 is equal to title %2 and was skipped","00005.mpls","00006.mpls"
MSG:3307,0,2,"File 00504.mpls was added as title #5","File %1 was added as title #%2","00504.mpls","5"
MSG:3307,0,2,"File 00509.mpls was added as title #6","File %1 was added as title #%2","00509.mpls","6"
MSG:3307,0,2,"File 00510.mpls was added as title #7","File %1 was added as title #%2","00510.mpls","7"
MSG:3307,0,2,"File 00511.mpls was added as title #8","File %1 was added as title #%2","00511.mpls","8"
